Car_ID,Service_Type,Service_Date,Service_Cost,Service_Center
C36643 , FUlL seRvICe,2023-01-12," JAN 01, 1970", aUtocaRE 
 C36644 ,BATtEry rePLaCemenT, 30 mAy 2023,01 jAN 1970, AutoCarE 
C36645 ,bRake sERVIcE,2020/02/28,01 JaN 1970,spEed GaRAGE
  C36646,bRAkE SERViCE ,"AuG 07, 2020",01-01-1970 ,AUTOcarE 
c36647,OIl cHaNge ,06/07/2023," jan 01, 1970",speed GArage
C36648, FulL SERviCe, 2020/01/28,1970/01/01 , piTsTOP 
c36649 , TYrE CHANge, 2022-17-03,"jAn 01, 1970",  caRZ 
  c36650 ,BAtTERy REplaCemenT,25/05/2020,1970/01/01,CARZ
C36651 ,TYre CHAnGE ,"oCt 21, 2021", 1970-01-01,pitSTOP 
c36652 ,  bRAke SERviCe, 2022/04/10 ,1970-01-01,pITSToP
 c36653,eNGinE REpaIr,"May 22, 2021",01 jan 1970,AUtocaRe 
C36654 , OiL CHANge  ,2022-31-10,01/01/1970,AutoCaRE
 c36655 ,bATTERy RepLaCEmEnt ,"mAY 28, 2021", 1970/01/01,SpEed garagE
 C36656 ,  EngINE RepaIr, 06-11-2023," JAN 01, 1970", caRZ 
  c36657,OIl chAnge,"dec 28, 2020",01 jaN 1970 ,FastFiX 
 c36658 ,  FUll servIcE ,30 jul 2021,01 jAn 1970,mecHaniX
 C36659,oIL ChaNge ,"sEp 10, 2021 ","jan 01, 1970 ",aUtoCaRE 
 c36660, ENgINe RePaIR, 08/12/2023, 01/01/1970 , aUtocaRe 
  c36661 ,baTTeRy ReplaCEMENt," Apr 20, 2022", 1970-01-01 , pITsTop 
c36662 , fuLL seRviCE, 03/01/2020,1970/01/01,FAsTfix
 C36663,battery REPLACeMeNt , 24 oCt 2020 , 1970/01/01 ,pITstop
c36664 , OiL CHanGE, 09-01-2021,01/01/1970,  CARZ
C36665  , tyre chANGE , 09-04-2022, 01 jAN 1970, FastfIX
 c36666,BATtERY REPLaceMENT,"OCT 19, 2020",01 JaN 1970, mEcHANix
 c36667  ,  BrAKE ServiCe, 26 Oct 2022,01/01/1970 , AUTOCarE
c36668 ,TYre cHAngE,08 aPr 2022, 01/01/1970, AUToCarE 
C36669, tYre chaNGe," Sep 01, 2022"," jan 01, 1970",auTOcare 
C36670 , FULL sErVIce ,2023/04/14, 1970/01/01,piTstoP
C36671 , eNgINE REPaIR, 2023/02/24 ,01 jAn 1970 , SPeED garagE
 C36672  ,enGIne repAir ,05-14-2022,01 jAN 1970 ,  spEeD gaRagE
c36673 ,tyre ChAngE  ,2021-02-03, 01 JAn 1970 ,CARz
C36674 , eNgINE rePAiR  , 16 SEp 2023,01/01/1970 , aUTOcare  
 c36675,tyre chANgE , 09/10/2022,1970-01-01, PITstop  
 c36676, Oil CHaNge,2021-29-01,"Jan 01, 1970",PITsToP  
 c36677 ,FULl ServIce , 21 AUg 2022,01/01/1970,FAstFiX
C36678 ,TYRe chaNGE,2023/08/20,01-01-1970 ,MECHaNix
  C36679 , fULl SErVIcE  ,02-15-2020, 1970/01/01 ,CaRz 
c36680,Brake seRVIce,05 AUg 2020, 01-01-1970 ,Carz 
  C36681, bRAkE serVicE ,"JaN 30, 2021 ","jAn 01, 1970 ",SPeED gAraGe 
c36682, fuLl SErVICe ,"APr 14, 2023 ", 01-01-1970, CArZ 
  c36683,TyrE ChAnGE, 2023-28-05,01/01/1970,FASTfix 
 c36684,eNGInE rEPAIR,2022-18-10,1970-01-01 ,MeCHanIX
 C36685, fUll SeRVICE ,2023/04/18,1970/01/01,fASTFiX
 C36686,oIL ChangE ,05-14-2022,01/01/1970, fasTfix
C36687, tYRE cHaNge , 2020/04/20,01 Jan 1970,MEcHANIx  
c36688 , BatTeRY rePLACeMeNt,2020/08/22 , 01 jaN 1970,MeChaniX 
C36689 ,BRake ServiCe , 24/01/2023 ,"JAn 01, 1970",PiTStoP
c36690 , BRakE SErVICe,"OcT 31, 2021",1970/01/01, caRz
 c36691,tyre chAnGe, 2021-19-04, 1970/01/01 ,fAstFix
c36692 , BatteRY RePLaCEMENT ,06-06-2020,01 Jan 1970 , mEcHanix
  C36693, fuLL seRviCe,19 Dec 2021,01/01/1970,meCHaNIX
 C36694, tyre CHaNgE ,29 jun 2022, 01 Jan 1970,speED garAGE
c36695, OIL ChAnGe,13/02/2023 ,01 jAN 1970, caRZ 
C36696,FUll SeRVIcE,2021/07/05,01/01/1970 ,fastfiX 
 C36697 ,  BRAKE servICe, 2021-31-10 ,1970/01/01, AUtoCArE 
  c36698 , BatTERy RePlACemENt," oct 11, 2023","Jan 01, 1970", aUToCarE 
 c36699, Oil CHaNGE,2023/11/01,01/01/1970,faStFix
C36700,braKe ServiCe , 14 Jul 2020,01-01-1970,SPeEd GaRage
C36701,  BattEry rePLacEmeNt ,09-27-2020 , 01/01/1970,sPEed GArAge  
 C36702 ,TyrE chanGe ," Dec 21, 2022",1970-01-01, aUTocaRe 
C36703,tYRE ChAngE, 2022/03/28, 01 jAn 1970,AUTOcArE  
c36704, TyRe CHanGe, 03-27-2023,01 jAN 1970,meChaniX
 C36705 , engiNE RepaiR,04 maR 2023,01-01-1970, FAstFix 
 C36706 , EngiNE RePAIR  ," Dec 03, 2023", 01 jaN 1970 , FaStFiX  
 C36707,BrakE sErVICe  ,24 MAR 2020 ,01/01/1970,  sPeed GaRaGe 
 c36708 , TyRE ChaNge,2023/04/23,01/01/1970 , SpEeD gARAge 
C36709, Tyre ChANGE , 2020/01/18,1970/01/01 ,  FastfiX 
c36710 ,FuLL SERVice, 10-17-2020 ,01-01-1970, sPeED GaragE
 c36711 , TyRE chAnGe ,"mAR 12, 2022","Jan 01, 1970 ", SPeEd garagE
C36712 ,bATtERY rEPLAcEMenT ,2023-19-03 ," jan 01, 1970 ", Mechanix
c36713,  full SeRviCE ,2020-22-01 , 01-01-1970 , speed gARaGE 
c36714, FuLL serVicE , 05-13-2022,"JaN 01, 1970", aUTOCaRE
c36715,ENgiNE RepAIr ,"OCT 07, 2023 ",01 jan 1970, PItsTOp
C36716,OIl ChANGe, 2023/11/15,1970-01-01,cArZ  
 c36717 ,  bRAKe sERvICE, 11-21-2020,01 JAN 1970, FAsTfiX 
 C36718 ,  FuLL Service,09 jAn 2020," jaN 01, 1970 ", PItsToP
 C36719,engiNE RePaIr ,"FEB 16, 2023", 01-01-1970, sPeED gaRAGE
 C36720 ,oIL cHange ,08/11/2022 , 01/01/1970,pItsToP
C36721, OIl changE , 06 Aug 2022 ,1970-01-01,spEEd GaraGe 
c36722 , bATteRY REpLACEmEnT ,04-27-2022,"JaN 01, 1970",MECHanIx 
 C36723, BatteRy replAceMEnT, 2022/06/19,1970-01-01,fAsTfiX 
 C36724,BAtTEry RepLacEmEnt,2023-01-06 ,1970-01-01, fasTFix 
  C36725,  eNGiNE REpaiR ,13/08/2020, 01-01-1970, CaRz 
 C36726 , oIL cHANgE ,"maR 16, 2020 ",01 jAN 1970,AUTOCArE
  C36727, ENGiNE RePAir ,04 AUG 2022,01-01-1970, spEeD gaRAge
c36728, FulL sERVice,11/10/2020, 1970-01-01, sPeed GARaGe
c36729,Oil cHANGe , 16/03/2023 ," jAN 01, 1970",CaRZ
C36730, tyre chAngE ,2021-03-07,1970/01/01 , MechanIx 
 c36731 , baTtErY REPlacEmEnT, 07-28-2020,1970/01/01, PItsTOP  
 C36732 ,engiNe REPAIr ,04/04/2023 ,"jaN 01, 1970",PITSTop
C36733 ,  EngINe rEpair ,2020/06/17,1970/01/01,pITsTop
c36734  , fulL sERVicE ,12 feb 2022,"JAn 01, 1970 ", PitstOp
C36735,  OiL chANge,22 Oct 2023, 01/01/1970 ,CARZ
C36736 , BRaKe SerVicE ," seP 02, 2022", 1970/01/01 , pitsTop 
C36737, tYrE ChaNGE ,15/07/2020, 01 JaN 1970, mEcHANiX 
 C36738,TYre CHANGe,07/02/2021, 01 Jan 1970, aUTOCARe
 c36739,OiL CHANGE,2020-23-01,01/01/1970, pITstoP 
 C36740, ENGiNe RePaIr," juN 12, 2021 ","JaN 01, 1970",mEChANiX 
c36741 , TYrE CHaNgE,2022-05-01 ,01-01-1970 ,AutOCArE
  c36742, TyRE ChaNGe,29/07/2023," Jan 01, 1970 ", fAstFIX  
 C36743 ,FuLl seRvice ,2022-15-07,"JAn 01, 1970",mechAnix 
 C36744, FUlL SErvice, 07-22-2022, 1970/01/01 , PITStOp  
C36745 , ENgine repAIR,2020/06/04,1970-01-01,CArz 
 c36746  ,BrAkE sERvicE,02-18-2023,"jAn 01, 1970",  AutoCare
C36747 ,TYRe cHAngE,26 mAr 2023, 01 JaN 1970 ,PITStOp 
C36748  ,tyRE CHaNGE ,09-18-2023,01-01-1970, Speed gaRAGE
C36749,fUlL SerVIcE,11/12/2020 ,"JAn 01, 1970", sPEEd gaRAgE  
 C36750, ENGInE repAiR  , 2021/01/17 , 01/01/1970,MEChAniX
 c36751, Oil chANGE ,09-04-2021, 01/01/1970,  MECHaNIX 
c36752 ,BRAKe SeRvIce,10-14-2020," jan 01, 1970",faStfix
C36753 ,bAttERY RepLacemENT ,2023/12/21,1970/01/01, SpeED GaRAGE
C36754 ,Oil CHange  ,10-06-2020, 01 jAn 1970, mEcHANiX 
 c36755, BattERY replACeMeNt, 2022/10/28,1970-01-01, PiTStop
C36756,BATtery rEPLacemENt,2020-10-11,01/01/1970, piTStop
 C36757,braKe sERVIce , 2020-12-04,01-01-1970 ,SPEed gaRage 
C36758 ,tYRE chAnge,2022/01/03 , 01-01-1970,MEcHaNIX
C36759 , FulL SErvice ," feB 27, 2020 ",01/01/1970,FaSTFIx
C36760  ,oiL cHANge,03-30-2021 ,"jaN 01, 1970", sPeEd GARAge
 c36761, FUll SERviCE," may 09, 2023",1970/01/01,  MEcHaNiX 
c36762, tYrE ChANGe ,"FEb 24, 2021",01/01/1970,fASTFiX
C36763,oiL cHAngE,2021-14-06,1970-01-01 ,  mecHANIX 
 c36764,FuLl sErViCE,2022-13-10,1970-01-01,AuTOCaRe  
 C36765, engiNe repair , 2021-01-04,1970/01/01, PiTSToP
c36766 , fuLl serviCE ,26/08/2020," jAN 01, 1970", mecHANIx 
c36767,  BAttERy REpLACeMENT ,"NoV 20, 2020",1970/01/01, FAstfIX  
C36768,brake sErvIce ,"FEb 15, 2023",1970-01-01, fAstfIx
 C36769, EnGINE rePair,2022/10/18,01/01/1970, AUtoCAre 
 c36770  ,TyRe ChanGe,"maR 31, 2020"," jAN 01, 1970",piTsTop 
 C36771, engIne REPaIR ,05-14-2023 , 01-01-1970, SPEed GarAGe 
c36772,FUll serVICe ,11 JUL 2023 ,1970/01/01, pItstOp 
 C36773,  ENGINe repAIR ,2022-07-07, 1970-01-01,mEChAniX 
 c36774  , FULl SerViCE , 05/04/2023 ,1970/01/01 ,  pitSTop  
C36775 , BatTERy replACeMeNt , 17 aPr 2020,01 JaN 1970 ,cARz 
 C36776, BAtTErY REPLaCeMENt  ,"apR 09, 2020",01/01/1970,sPEEd gaRAgE
C36777, ENGiNE rEpair,2021-29-03,01 jAN 1970,pItsToP
 C36778, BrAKE SERvICE,14 aUG 2021,1970/01/01, FaStFIX
C36779 , oIl ChaNGe  ,10-25-2020,1970/01/01,SpEed gArAGE
C36780 ,eNGInE rePAIR , 2020/07/02,1970-01-01, meChaNIx 
  C36781,Oil ChaNGe,2020-24-01,01/01/1970 ,MecHaNIX 
  c36782 ,fULL sERvICe  ,"MaR 19, 2022 ",01 JAn 1970, fasTfiX
C36783 ,fuLl SerVICE,2021-05-12, 1970/01/01 , FAStFIx 
  C36784,FUlL SErVIce,"MaR 01, 2022", 1970-01-01, sPeed GaRaGe 
C36785 ,  tyRE CHANgE,02-12-2020,01-01-1970,  PiTSTOp
c36786 ,fULl sErviCE ,"SEp 18, 2023 ", 1970/01/01, carZ 
 C36787 ,Oil change,2022/04/21 ,1970/01/01, spEED garAgE 
c36788 ,BrakE SERvicE ," jUN 15, 2023", 01/01/1970, pitsToP 
 C36789 ,BraKE ServICe,2022/06/01,1970/01/01,mechanix
c36790 , oil ChANge ,03 feb 2020,01 jaN 1970,SPEeD GArAGE  
 C36791 , BattErY REPLACEmEnT ,28 AuG 2022 , 01 JAn 1970 , cArz 
 c36792 ,oiL cHaNGE,"fEb 21, 2022 ", 1970/01/01 , AutoCARE  
C36793  ,OIL CHange,30 noV 2021,01/01/1970, AutOcaRe 
 c36794,FUll SeRvicE,18 jAn 2020 ,01/01/1970, meChAnIx  
C36795,eNgINE rEPAIR,2022/09/06 , 1970/01/01,pITStOP 
c36796,  BATtERy REpLACeMENT ,2022-06-02,1970-01-01,PItsTOP
C36797 ,enGInE RepAIR  ,"apr 30, 2023 ", 1970-01-01, fasTFIx  
C36798 , bAtTery REPlAceMeNt ,2023-24-06,01/01/1970,fAStfix
C36799,FUll seRVice, 06-05-2023,1970/01/01, cArZ
C36800  ,bATTERY REpLAcEmENT,04-02-2022,1970/01/01,FasTFIX 
C36801 , TYRE cHAnGe ,01-29-2023," JAN 01, 1970",  Fastfix
 C36802 , BRAKE ServICE,05-13-2020 ," jAn 01, 1970",PITstoP
 c36803 ,tYre cHaNgE ,17 dEc 2020 ,01/01/1970, cArZ 
c36804 ,BAtTery ReplaceMEnT,09 Jul 2021 ,1970/01/01,autOcare
C36805 ,ENgInE repaIr ,"mar 23, 2023","Jan 01, 1970",autoCaRe 
 C36806, bAtteRy rePLaCEmeNt,2020-15-09,1970-01-01,CARz 
 c36807,OiL ChaNge  , 2020/01/20 ,01/01/1970 ,CaRZ
c36808,bATTEry rEpLAcEmenT,06/10/2020,"jAN 01, 1970",AUtocAre
c36809, Oil CHaNGE,2022-31-05, 1970-01-01,pITSTOP 
c36810 ,tyrE chAnge ,20 JUn 2021, 01 jAN 1970 , fastfIx
 c36811, BaTTeRY replacEMENt,2020/07/15 , 01/01/1970 ,SpEEd GaRage
 C36812,ENGiNE rePAIr  ,"maR 01, 2021",01/01/1970,AUTOcArE
c36813 , batTERy RePLacEmeNT ,22 JAn 2020,1970-01-01, CArZ  
c36814 ,BaTtErY rEPLaCEmEnt , 21/11/2020, 1970/01/01,FastFix
C36815,BrAKE seRvICe ,2020-07-05 ,01 JAN 1970, FAsTFIx
c36816,fULL ServICe,18/01/2022,1970-01-01,PitsTop 
C36817 ,braKE SeRVice,24/08/2021 ,1970/01/01, pitStoP 
C36818, Tyre chaNgE,"NoV 05, 2020", 01-01-1970 , SPeeD gARAGE 
 c36819, ENgInE rEpAiR,"sep 01, 2023",1970/01/01 ,faSTfIX 
C36820,oIl Change ,09-18-2020,1970-01-01, pItsToP  
 C36821 ,TYRE chAnGe,12-07-2023,1970/01/01 ,MecHaNIx 
C36822 , OIl chaNGE,05 JaN 2020 ,01 Jan 1970, PiTStOp 
 C36823  , bRaKe SERviCe,27/08/2020,01-01-1970,AutOCaRE 
 C36824 ,tyRe cHANgE  ,04-28-2023, 1970-01-01,SPEeD GARage
 c36825 ,Oil ChaNGe,12-28-2023,"JaN 01, 1970",FAstFix
 C36826 ,OiL CHanGE ,10 jan 2022 ,"jAN 01, 1970", sPeEd GaraGe
 c36827 ,  BRAKE ServICe ,2020-15-01,01-01-1970, aUTOcARE
  C36828,enGiNe Repair  ,"fEb 02, 2021",1970-01-01,FAsTfiX 
 C36829 , BAtTerY RePlACeMenT,2022/09/28 ,1970-01-01, SpeED GARAGE
c36830,bATTErY REPLaCemeNT,21/05/2023,1970/01/01,  AutoCaRE
c36831,BATtERy RepLaCEMEnT,2021/02/11,01-01-1970,FaStFix  
C36832,FUlL SERViCe,2022/06/25,01-01-1970 ,  Pitstop  
C36833, full Service  ,12-08-2021 ," JaN 01, 1970",SpeED GARage 
 c36834,Oil CHAngE,"May 31, 2023", 01/01/1970 ,MEChanIX
 C36835,BrakE SERVICE ,07-30-2022,01 jAn 1970 ,aUTOcArE
 c36836 ,EnginE rEPaIr, 25/08/2023,01-01-1970, FastFiX 
 c36837,fULL SeRvicE , 2020-21-09 ,1970-01-01,  fAStFiX
c36838,tYrE chanGE , 05-06-2022,01/01/1970,PiTSTOP
c36839, OIl ChangE ,12-10-2020,1970-01-01 ,auTocArE 
c36840 , BrAKe seRViCe,2020-30-06 ,01/01/1970 ,MeChanIX
  c36841,OIl cHaNGe," sEp 26, 2022",01-01-1970, aUToCARE 
 C36842,  fULL sERviCe,27/06/2022 ,01/01/1970, faStFIx
 C36843 , Tyre CHANge ,08 MaR 2020,01-01-1970,pITSTOp
c36844 ,  Oil CHAngE ,16 oct 2021, 01-01-1970 ,piTStOp 
 c36845, FUlL SeRviCE ,2021-20-06 ,01/01/1970,PITStOp 
 c36846,OiL CHaNge, 2021/09/04, 01-01-1970,mEcHaNIX
 c36847  ,  ENgINE rEPaIr,11 NOv 2020 , 01/01/1970 ,autocAre 
 c36848,enGiNE rEpair,12-22-2020,1970-01-01, speeD GaRAge
 C36849 , EnGine REPAiR,2020/04/12 , 01-01-1970, SpEEd garaGE
c36850, engINE rEPAIR ,"fEB 24, 2020","JAN 01, 1970",  CARz
c36851 ,BRake SERvICe ,"jUL 06, 2020",1970/01/01, piTStOP 
 C36852 , bRaKe sERvicE,24 OcT 2022,"jAn 01, 1970", pItstOP 
C36853,Oil cHAnGe ," maR 31, 2022","jAn 01, 1970",CaRZ
C36854 , fuLL sERviCe ,"dec 18, 2021",01 JAN 1970,spEed GAraGE
c36855 , enGIne repaIr ,2023/08/07 , 01/01/1970 ,spEeD gArAGe
 c36856,  eNginE rEPair,12-20-2020," jaN 01, 1970 ",faStfIX  
c36857, TyrE chaNge,2020-15-09, 1970/01/01,  mecHanIx 
 C36858 , engIne repair,02 AUg 2023,01-01-1970, Carz 
C36859 ,engINe REpAiR ,07-07-2021,1970-01-01, CARz 
c36860,eNGINE rEPair, 20 mAy 2020 ,1970-01-01,mEchanIx
c36861,OIl CHANgE ,12-22-2020, 01/01/1970, AUTOcaRE
 c36862,  oIL chAnGE  ,2023-27-01 , 01/01/1970,  AUtOCArE
C36863 , brakE SerVice,27/07/2020,1970/01/01 ,faStfix 
C36864, oil chANge ,2023-19-07 ,"JAN 01, 1970", MEcHAnIx 
 C36865 , bRakE serVice ,2021/07/12, 1970/01/01,auTocarE
c36866,FUlL SERVICE ,2022/07/05,"jaN 01, 1970", mEChaNIX 
 C36867,tYRE CHanGE, 30 JAn 2021,1970/01/01 ,cARZ 
c36868 , BattERy REPLacEMenT," JAn 14, 2023", 1970-01-01,MecHAnix
 c36869 , TyRe ChaNGe, 02/01/2020,1970/01/01,cARz 
  c36870, engine rEpAIr ,"NOv 11, 2020 ",1970-01-01,autOCaRE 
C36871,  BAttErY replaCEmeNt,"Jan 27, 2023",01 jaN 1970,  piTStOp 
 C36872,eNgInE rEpAIr,2020-16-11 ,01-01-1970 , SPeeD gArAGe 
 c36873,TyrE CHAnGE ,2023/05/10 ,01-01-1970 , mEChAnix  
 C36874,Oil CHaNge ,"ocT 03, 2022", 01/01/1970, SPeED garage 
 C36875,  batteRy rEPlACEMEnT  ,04 JUl 2022 ,01/01/1970, fasTfix 
  C36876,TYRE chanGE ,"AuG 20, 2022",01-01-1970, pitStoP
 C36877 , TYRe ChANGE,2020/08/18 ," JAN 01, 1970", PITStop 
 C36878 , OIl ChaNGe ,26 Sep 2022 ,01-01-1970, MeChanix
 c36879 ,BATTerY repLaCEmEnt,25 mAY 2021 ,01-01-1970 , carz 
 c36880 , OIL ChANge, 01/09/2021, 01/01/1970, fastFiX
 c36881,Battery RePlACEMeNT  ,07-01-2023 ,1970-01-01,auToCArE 
 c36882 ,batTery RepLACEMent, 2023-29-11,01/01/1970,fAsTfIx
c36883, bATTERY rEpLAcEment,12-14-2020,01/01/1970,sPeed GaragE
c36884,OIL cHanGE ,12-11-2023,01 jaN 1970, aUTocaRe
 C36885  ,Oil cHange ,"AUg 29, 2021", 01-01-1970 ,aUtOcaRE
  c36886  , ENGiNe REpaIr ,01/01/2021,01 JAn 1970,pItstop
c36887,EngIne rEpair ,2022-27-04,"JaN 01, 1970", FAsTfIX
  c36888 ,bRAKE SERViCe,2020-02-10 , 1970/01/01,pitstop 
c36889 , BrAke seRvICE ,04 jAN 2022,01-01-1970 , sPeED gArage
 C36890,TYre cHANGE  ,10 Sep 2021,01 jaN 1970,mEchANiX 
C36891, FuLL SeRvICe  ,2023-22-09,1970-01-01 ,FAstfIX 
  c36892 ,  BaTtery rePlAcEmENt,"oCT 04, 2021",01 JAn 1970 , AUtoCARe  
C36893, engiNe REPAir, 2023/07/15,1970/01/01,  auToCAre
c36894 ,  full SErvIcE, 03-15-2020, 1970-01-01, FaStFiX
c36895  ,FULL serVice ," APr 17, 2023","Jan 01, 1970",AutOCaRe
  C36896  ,ENGINE RePaIR,10 DEc 2022,01/01/1970, MeCHANIX 
C36897,  bRAKe seRvICe , 20/11/2023,"Jan 01, 1970",Carz
C36898,oIL cHaNGe ,04 Jul 2020,01-01-1970 ,sPEED gARAge 
 C36899,tyre chAnge ,2022-20-02 ,1970/01/01,  CARz  
 c36900 , fUlL SErVicE , 2021/08/03,01-01-1970 ,FastFIx
  c36901, OIl chAngE,17/05/2023 ,1970/01/01 ,mechaNix 
 c36902,ENgiNE rePaiR ,"jan 30, 2020 ","JAN 01, 1970 ",PItStop 
 C36903,FUll sERvICe,11-29-2023 , 01/01/1970 , auToCARE 
c36904, BatteRy rEPLAcEmeNt,18/01/2021,01-01-1970 ,faSTfiX 
C36905 , TyRe cHanGe , 2021-04-07,01-01-1970,SpeEd gAraGE  
c36906, FuLl SErviCe,10-21-2023, 1970/01/01,caRz  
C36907 ,EngINE rePair  , 03/02/2022 ,01-01-1970 ,  piTStoP
c36908, tyre chaNGe ,2020/11/23,1970/01/01, autocare
C36909 , EngInE REpaiR ,2021-11-01, 01 JAN 1970, mechaNIx
 c36910,Oil ChAnGe ,"mAy 11, 2023",1970/01/01,autoCAre
c36911, Oil cHANgE  ,2022/06/30,1970/01/01 ,meChANIX
 c36912, eNgInE rePAiR ,11-04-2023,01-01-1970 , meChanix
 c36913, engInE rEpair  ,"nOV 04, 2021",1970/01/01, AUtocAre
  c36914, ENGIne repaIR ,2022/10/21,01-01-1970, AUTocare
c36915 , ENGine RePAIr,05-23-2023,01-01-1970,AutocARe
  C36916, OIL cHANge,09-20-2021 ,"JaN 01, 1970",aUtocAre
 c36917 ,TYre ChaNgE , 2020-30-12 ,1970/01/01,aUtoCaRE 
 C36918,ENGine repaiR, 08-19-2021,01 jAN 1970,FAsTFIX
C36919 ,tYrE cHAngE ,20 dEc 2021 , 1970-01-01 , fAStfiX 
 C36920,battEry rePlaCeMeNt,17/04/2021,1970/01/01,auTocArE
c36921,TYRe ChanGe, 24/07/2021 , 01/01/1970,meChANiX
 C36922 , bAtTeRy REplacement,02/08/2022 ,"jaN 01, 1970", CARZ 
c36923,brakE serviCe  , 2021/02/14,1970/01/01,sPEeD gaRAge
 c36924,enGINe rEPaIr ,"mAY 03, 2021 ",1970/01/01 ,cArZ
c36925,Tyre ChANGe , 2023-02-09 ,01-01-1970,CARZ
  C36926,  tyRE chaNgE,2020/11/14,"JaN 01, 1970", AUtocare 
c36927  ,fuLl SerViCE,2023/12/15,01 jaN 1970 ,MeCHANix
C36928, FuLl SeRVIce,"Dec 31, 2020",01/01/1970, caRZ
c36929,TYRE chAnGE  ,2020/06/04 ,"JAn 01, 1970", FAStFIX 
 C36930 ,  EnGiNE rEPaIr, 09-18-2022,1970-01-01 , mecHAnix 
c36931  ,tYrE chANGE  ,04-22-2021,1970-01-01 ,pItStOP 
C36932 , BaTterY REPLaCEment ,2021/08/30, 1970-01-01 ,CARZ
C36933 ,EngINe RePaiR, 16 mAy 2023,1970-01-01, MEChaNIX
 C36934 ,ENgINE rePAir , 12-11-2021, 01 jaN 1970, AuTOcaRE 
 C36935 , BRAkE SeRvIce,11 JUL 2023 ,01/01/1970 , pITsToP 
c36936,engiNe REpair , 27 JAn 2021, 1970/01/01 ,Carz
c36937 ,engINe repaIR  ,2020/06/01,1970-01-01,mEchANix
c36938, eNGinE REpaIR," JAn 23, 2023",01-01-1970, SPEED Garage
  C36939 ,full serviCE  ,28/03/2020 , 01-01-1970,MechaNIX
C36940 , full SeRVIcE,2022/06/28 , 01/01/1970,MEchaNiX 
 c36941,EngiNe rEPAIR,01/10/2021 ,01-01-1970 ,auTOcare
 c36942, fulL SErViCE ,"auG 21, 2021",1970-01-01 ,CaRZ
c36943  ,baTTeRY REPlacEmEnt ,18 deC 2020,01/01/1970, piTstOp  
C36944 ,ENGiNe RePaIR,"sEp 18, 2020", 1970-01-01 ,SPeed gaRage 
 C36945 , BaTtery rEPlAcEMent, 2021/07/17,1970-01-01,piTSTOp 
C36946,oIl ChANGE ,"JAn 13, 2020",01-01-1970 ,mEchaNIx
C36947 , Oil cHaNge ,"mAr 27, 2020",1970-01-01,  aUtOCAre
  C36948,ENgInE REpair,2021/04/29,01/01/1970, speED gArAGe 
C36949 ,BaTTery RePlAcemeNT , 14 mAR 2020,1970/01/01 ,speEd garAGe
C36950  , engiNE rEPair  , 02-17-2020 ,1970-01-01,PItStOP 
 c36951 ,  eNGINE RepAIR ,"deC 21, 2022 ",01/01/1970,CaRZ
 C36952,BRakE Service,2020/05/07 ,01-01-1970 ,CarZ  
c36953 ,OIL cHANGe ,23/04/2020 ,01/01/1970, PITstop
c36954,  BaTTEry rEpLAcemeNt , 21/02/2022,"jAn 01, 1970", aUtOCARe
 c36955  , oiL cHANGE , 20/04/2023 ,1970-01-01 , CaRz
  C36956  , bAtteRY rEPlaceMEnt  , 05-03-2021,1970-01-01 , SpEed garaGE 
c36957 ,  oIL ChAnGe  ,2020-11-10, 01-01-1970, caRZ 
c36958,  tyRe ChaNgE,2023/09/26,1970-01-01, sPeEd GaRagE  
 c36959 ,OiL change ,07 deC 2023 ," JaN 01, 1970",aUToCAre
 c36960,FuLl sErvIcE  ,15 jun 2020, 1970-01-01 ,CaRZ 
 c36961 ,tYRe cHAngE ,2021/01/04, 1970-01-01, AUtocare 
 c36962 , oiL ChAnGe,"DEc 16, 2022 ", 01 jan 1970,cArZ  
C36963, BaTterY rePLaCEMeNT ,2020-11-06,1970-01-01, MeChaNix 
 C36964  , oiL chANGE ,2023-26-06,01 jAN 1970 ,SPeed GaragE 
 C36965, brakE sERVIcE,2021/03/07,1970-01-01, SPeEd GAragE
C36966,  full SERVICE,"nOv 16, 2023",1970/01/01 ,cArz 
c36967 ,baTtERY rEPLACeMent, 11 mAR 2021,1970/01/01,mEChANix  
C36968  ,brake SeRvICe,"SEP 12, 2020",01/01/1970, mECHANix
 c36969, FuLL seRviCe ,"Jan 25, 2023","JAN 01, 1970 ",  AUTOCArE
  c36970,eNGInE rEpAir , 2020/11/25,01/01/1970, cARZ
C36971 , braKe service ,15/08/2020 ,1970-01-01 ,faSTFIX 
  c36972, enGINE rEPair ," oCT 08, 2022",01/01/1970, cARz 
 C36973 ,  full ServICE ,"Nov 23, 2020", 01 jan 1970,  FaSTFIx
c36974 , BatTeRy rePlacEMeNT  ,2022-23-09,1970/01/01,auTocaRE 
 C36975 , bAttErY rEPLAcEMeNT  ,01-11-2021,01 JAN 1970, mEchAnIX  
 C36976,tyrE CHAngE ,2020/09/09 ,"JaN 01, 1970", faSTFIX 
 C36977, BraKE service,2022-19-03,01/01/1970, FASTFIx 
C36978, BAtTEry REPLACEmENt ,2020/01/07, 1970/01/01,MECHaNIX 
C36979,enGINE rEpAir,07-09-2023 ,1970-01-01 , fAstfIX 
C36980, FuLl seRVicE,2021/08/22,"JaN 01, 1970",cARZ
c36981,  tyRe cHAnge,"aUg 22, 2023 ", 01 JAN 1970 , auTocAre 
C36982  , bAttERy RePlaCeMEnT  , 07 Aug 2023, 01-01-1970 ,faSTfix
